Text,Language
"പരാജയങ്ങൾക്ക് ശേഷം ആരെങ്കിലും വിജയിച്ചാൽ അത് കത്തിക്കാം, അതിനാൽ നിങ്ങൾക്ക് അവിടെ പോകാമെന്ന് ഞാൻ നിങ്ങളോട് പറഞ്ഞിട്ടുണ്ട്, നിങ്ങൾ അത് അവിടെ ഉണ്ടാക്കുമെന്ന് ഞാൻ നിങ്ങളോട് പറഞ്ഞു, നിങ്ങൾ ക്ഷീണിതനാണോ എന്ന് ആരെങ്കിലും നിങ്ങളോട് ചോദിച്ചാൽ നിങ്ങൾ തളർന്നില്ലെന്ന് പറയാൻ ആഗ്രഹിക്കുന്നു കുറച്ചുകൂടി പറയാൻ കഴിയില്ല.",Malayalam
"തുടരാൻ ഞാൻ ആഗ്രഹിക്കുന്നു, ആരെങ്കിലും നിങ്ങളോട് ചോദിക്കുമ്പോൾ എനിക്ക് അതിൽ മടുപ്പില്ല, നിങ്ങൾക്ക് ഉറപ്പാണോ, അതിന് ഇടമില്ലെന്ന് നിങ്ങൾക്ക് പറയാനാകുമോ?",Malayalam
"നിങ്ങൾക്ക് ആരെയെങ്കിലും എസ്എംഎസ് ചെയ്യാനോ ടെക്സ്റ്റ് ടെക്സ്റ്റ് എന്ന് പറയുന്ന ഒരു സന്ദേശം അയയ്ക്കാനോ ആഗ്രഹിക്കുന്നുവെങ്കിൽ അമേരിക്കയിൽ സംശയത്തിന് ഇടമില്ല, അതിനാൽ ഞാൻ നിങ്ങൾക്ക് ടെക്സ്റ്റ് ചെയ്യും, ഞാൻ വാട്ട്സ്ആപ്പ് അല്ലെങ്കിൽ ടെലിഗ്രാം അല്ലെങ്കിൽ മെസഞ്ചർ വഴി ഒരു സന്ദേശം അയയ്ക്കും ആരെയെങ്കിലും വിഷമിപ്പിക്കരുതെന്ന് പറയാൻ അവരെ വീണ്ടും ആശ്വസിപ്പിക്കാൻ നിങ്ങൾക്ക് ടെക്സ്റ്റ് ചെയ്യുക, നിങ്ങൾ എന്തിനാണ് കരയുന്നത് എന്നതുപോലെയല്ല ഇത് വിലമതിക്കാനാവാത്തത് എന്ന് പറയാൻ കഴിയും.",Malayalam
ഇത് വിലമതിക്കുന്നില്ല.,Malayalam
നിങ്ങൾ അതിനെക്കുറിച്ച് കരയുന്ന പ്രശ്നത്തേക്കാൾ വളരെ മികച്ചതാണ് നിങ്ങൾ ' നിങ്ങളുടെ കണ്ണുനീരിന് വിലയില്ല.,Malayalam
"ഇത് വിലമതിക്കുന്നില്ല, നിങ്ങൾ റോക്ക് ചെയ്യുന്ന വാചകം വ്യക്തിപരമായി ഞാൻ ഇഷ്ടപ്പെടുന്നു, അതിനർത്ഥം നിങ്ങൾ അതിശയകരമാണ് എന്നാണ്.",Malayalam
ഓ എന്റെ ദൈവമേ.,Malayalam
നിങ്ങൾ റോക്ക് യു റോക്ക്?,Malayalam
"ഇല്ല, നിങ്ങൾ ഒരു അത്ഭുതകരമായ ജോലി ചെയ്തു.",Malayalam
"ആരെങ്കിലും നന്നായി പ്രവർത്തിക്കുന്നില്ലെങ്കിൽ നിങ്ങൾ കുലുങ്ങുന്നു, അവർ കൂടുതൽ കഠിനാധ്വാനം ചെയ്യണമെന്ന് നിങ്ങൾ ആഗ്രഹിക്കുന്നുവെങ്കിൽ നിങ്ങൾക്ക് ഒരു അധിക മൈൽ പോകണമെന്ന് പറയാൻ കഴിയും, അതിനർത്ഥം കഠിനാധ്വാനം പോലെ നിങ്ങൾ ഒരു അധിക മൈൽ പോകണം.",Malayalam
"നിങ്ങൾക്ക് പറയാൻ കഴിയുന്ന അതേ കാര്യം തന്നെ പറയാനുള്ള മറ്റൊരു മാർഗ്ഗം, കഠിനാധ്വാനം ചെയ്യുന്നത് പോലെ നിങ്ങളുടെ ഗെയിമിനെ മികച്ചതാക്കുക.",Malayalam
ആരെങ്കിലും കരയുകയും അത് ആവശ്യമില്ലെങ്കിൽ.,Malayalam
"അക്ഷരാർത്ഥത്തിൽ സ്വയം എടുക്കുന്നതുപോലെ സ്വയം ഒന്നിച്ച് വലിക്കുക, സ്വയം വലിച്ചിടുക, ജോലി ചെയ്യുന്നത് നിർത്തുക കരച്ചിൽ സ്വയം ഒരുമിച്ച് വലിക്കുക.",Malayalam
ഹേയ് മറ്റൊരു വാക്യം സ്വയം ശാന്തമാക്കുക.,Malayalam
ചില സമയങ്ങളിൽ ആളുകൾ അവരുടെ യാത്രയെക്കുറിച്ചോ അവർ വാങ്ങിയ ആരെയോ വിവരിക്കുന്നതിനാലാണ് നിങ്ങൾ എന്നെ വിറ്റതെന്ന് ഞാൻ സ്നേഹിക്കുന്നു.,Malayalam
"എനിക്ക് സമാനമായത് വാങ്ങാൻ താൽപ്പര്യമുണ്ടെന്ന് അവർ പറയുന്നു, നിങ്ങൾ അത് വിറ്റതായി നിങ്ങൾ അവരോട് പറഞ്ഞു നിങ്ങൾ എന്നെ വിറ്റു ഞാൻ ഇത് ശരിയായി വാങ്ങില്ല, സംഭാഷണത്തിൽ നിങ്ങൾക്ക് താൽപ്പര്യമില്ലെങ്കിൽ നിങ്ങൾ എന്നെ വിറ്റു.",Malayalam
"നിങ്ങൾ ഇരിക്കുന്നതുപോലെയാണ്, എനിക്ക് കുറച്ച് ശ്രദ്ധിക്കാനാകില്ലെന്ന് പറയാൻ കഴിയും ഇത് വളരെ വിരസമാണ്.",Malayalam
എനിക്ക് താല്പര്യമില്ല.,Malayalam
"ആരെങ്കിലും നിങ്ങളോട് എന്തെങ്കിലും ചോദിക്കുന്നുണ്ടെങ്കിൽ എനിക്ക് കുറച്ച് ശ്രദ്ധിക്കാൻ കഴിയില്ല, ഇത് എന്റെ 1 മില്ല്യൺ ഡോളർ എടുക്കാൻ ആരോ പറയുന്നതുപോലെ ഇത് നിങ്ങൾക്ക് വളരെ എളുപ്പമുള്ള തീരുമാനമാണ്, ഇത് ബുദ്ധിശൂന്യമാണെന്ന് നിങ്ങൾ പറയുന്നു.",Malayalam
ഇത് ഞാൻ എടുത്തുക്കൊള്ളാം.,Malayalam
ഇതൊരു ബുദ്ധിശൂന്യതയാണെന്നാണ് അർത്ഥമാക്കുന്നത് നിങ്ങൾ എന്തെങ്കിലും തെറ്റ് ചെയ്തിട്ടുണ്ടെങ്കിൽ അത് നിങ്ങൾക്ക് വളരെ എളുപ്പമുള്ള തീരുമാനമാണെന്നും നിങ്ങൾ സമ്മതിച്ചാൽ ഞാൻ അതെ എന്ന് പറഞ്ഞു.,Malayalam
എനിക്കറിയാം.,Malayalam
എന്നോട് ക്ഷമിക്കൂ.,Malayalam
ഞാൻ വഷളായി.,Malayalam
ഇത് എന്റെ തെറ്റാണ്.,Malayalam
എനിക്ക് പകരം ആരെങ്കിലും പ്രവർത്തിക്കണമെന്ന് നിങ്ങൾ ആഗ്രഹിക്കുന്നുവെങ്കിൽ ഞാൻ അത് വിശദീകരിച്ചു.,Malayalam
ഞാൻ എന്നെ മറയ്ക്കാൻ കഴിയുമോ?,Malayalam
ഞാൻ എന്റെ സുഹൃത്തിനെ കാണുന്നു.,Malayalam
"നിങ്ങൾ‌ക്ക് എന്നെ മറയ്‌ക്കാൻ‌ കഴിയുമോ, പോകാനുള്ള സമയമാണ്, ഞാൻ‌ പോകുന്നത് നന്നായിരിക്കും, അതിനർത്ഥം ഞാൻ‌ ഇതിനകം പോകണം എന്നാണ്.",Malayalam
ഇത് നിങ്ങൾക്കറിയാം.,Malayalam
ഇത് യഥാർത്ഥത്തിൽ 1 9 pm ആണ്.,Malayalam
ഇപ്പോൾ.,Malayalam
ഞാൻ വിട പറയാൻ മറ്റൊരു വഴി പോകുന്നതാണ് നല്ലത്.,Malayalam
"എനിക്ക് ശ്രദ്ധിക്കൂ എന്ന് പറയാം, അതിനർത്ഥം നിങ്ങളെത്തന്നെ പരിപാലിക്കുക എന്നാണ്.",Malayalam
ഞാൻ നിങ്ങളെ പിന്നീട് കാണും.,Malayalam
ശ്രദ്ധപുലർത്തുക.,Malayalam
"നിങ്ങൾ ഈ വീഡിയോ കാണുമ്പോൾ ഏത് ദിവസമാണെന്ന് എനിക്കറിയില്ല, പക്ഷേ ഇത് വാരാന്ത്യത്തിൽ വെള്ളിയാഴ്ചയാണെങ്കിൽ.",Malayalam
നന്ദി സ്വർഗ്ഗം വെള്ളിയാഴ്ചയാണെന്ന് നിങ്ങൾക്ക് പറയാം അല്ലെങ്കിൽ ശനിയാഴ്ച വാരാന്ത്യ കണ്ടെത്തൽ സ്വർഗ്ഗം പറഞ്ഞതായി കരുതുക.,Malayalam
"ഇത് വളരെ സന്തോഷവാനാണ്, ഇത് ഇംഗ്ലീഷിലെ 50 വാക്യങ്ങൾ ഈ വീഡിയോ ലൈക്ക് ചെയ്ത് നിങ്ങൾക്ക് കൂടുതൽ രസകരമായ ശൈലികൾ അറിയാമെങ്കിൽ ചുവടെ അഭിപ്രായമിടുന്നതിലൂടെ ഇത് സഹായകരമാണോ എന്ന് എന്നെ അറിയിക്കുക.",Malayalam
അത് എവിടെയെങ്കിലും ഒരു ചുവന്ന ബട്ടൺ ഉണ്ട്.,Malayalam
ഹലോ സ്വാഗതം.,Malayalam
ഈ വീഡിയോയിൽ‌ നിങ്ങൾ‌ക്ക് സംഭാഷണത്തിൽ‌ ഉപയോഗിക്കാൻ‌ കഴിയുന്ന 100 പൊതുവായതും ഉപയോഗപ്രദവുമായ 100 വാക്യങ്ങൾ‌ ഞാൻ‌ നൽ‌കും.,Malayalam
എന്റെ ശേഷം ഒരു വാക്യ പരിശീലനം പറയുന്നത് നിങ്ങൾ കേൾക്കുമ്പോൾ.,Malayalam
ഞാൻ ഉപയോഗിക്കുന്ന ശബ്ദത്തിന്റെ സ്വരം ഉൾപ്പെടെ എന്റെ ഉച്ചാരണം കൃത്യമായി പകർത്താൻ ശ്രമിക്കുക.,Malayalam
ശരി നമുക്ക് ആരംഭിക്കാം.,Malayalam
അടിസ്ഥാന ആശംസകൾ ഇത് എങ്ങനെ പോകുന്നു?,Malayalam
കാര്യങ്ങൾ എങ്ങനെ പോകുന്നു?,Malayalam
എന്തുണ്ട് വിശേഷം?,Malayalam
നിന്നെ കാണാനായതിൽ സന്തോഷം.,Malayalam
ദീർഘനാളായി കണ്ടിട്ട്.,Malayalam
നിങ്ങൾക്ക് എങ്ങനെയുണ്ട്?,Malayalam
"കൊള്ളാം, നന്ദി.",Malayalam
നിന്നെക്കുറിച്ച് എന്തുപറയുന്നു?,Malayalam
വളരെയധികമില്ല.,Malayalam
പതിവ്.,Malayalam
എനിക്ക് പോകണം.,Malayalam
നിങ്ങൾ പിന്നീട് കാണുന്ന ഒരു സന്തോഷ മീറ്റിംഗായിരുന്നു അത്.,Malayalam
സമ്പർക്കം പുലർത്തുക.,Malayalam
